game_date,home_team,away_team,home_pts,away_pts,home_reb,away_reb,home_ast,away_ast,home_tov,away_tov,home_fg_pct,away_fg_pct,home_elo,away_elo,home_injuries,away_injuries,home_roll5_pts,away_roll5_pts,home_roll5_reb,away_roll5_reb,home_roll5_ast,away_roll5_ast,point_diff,reb_diff,ast_diff,tov_diff,elo_diff,injury_diff,roll5_point_diff,roll5_reb_diff,roll5_ast_diff,home_advantage,home_win
2024-01-09,MEM,UTA,101.7,99.1,44.8,41.0,27.1,25.4,13.2,10.0,0.452,0.466,1468.0,1593.0,2,0,114.0,98.9,48.4,41.6,29.7,20.2,2.6,3.8,1.8,3.1,-125.0,-2,15.1,6.9,9.5,1,1
2024-01-10,MEM,DET,115.6,98.4,50.6,40.5,29.5,29.0,13.0,15.0,0.491,0.457,1384.9,1502.5,1,0,122.5,106.5,51.9,47.4,20.3,24.9,17.2,10.1,0.4,-2.0,-117.7,-1,16.0,4.5,-4.6,1,1
2024-01-11,HOU,LAL,81.5,113.6,48.0,43.4,22.0,18.0,13.9,13.4,0.459,0.483,1702.3,1473.6,2,2,103.4,119.7,49.0,47.1,22.5,23.0,-32.1,4.6,4.0,0.6,228.7,0,-16.2,1.8,-0.6,1,0
2024-01-12,HOU,DAL,122.6,122.2,47.8,50.8,26.7,24.9,16.4,13.2,0.474,0.397,1476.1,1431.4,2,0,116.1,106.9,47.7,45.8,24.3,15.3,0.3,-3.0,1.7,3.2,44.7,-2,9.1,1.8,9.1,1,1
2024-01-13,NY,ORL,89.5,112.8,42.9,47.3,30.0,25.8,7.3,10.4,0.505,0.435,1498.1,1363.1,3,2,94.5,103.2,50.1,43.3,27.8,20.7,-23.3,-4.4,4.2,-3.2,135.0,-1,-8.7,6.7,7.1,1,0
2024-01-14,NY,MEM,103.6,108.0,37.9,37.1,25.9,29.5,10.4,15.0,0.419,0.435,1485.6,1407.7,2,3,109.3,107.5,43.0,47.9,28.6,22.2,-4.5,0.8,-3.7,-4.6,77.9,1,1.8,-4.9,6.5,1,1
2024-01-15,LAC,CHI,121.4,96.6,34.0,47.2,34.7,28.0,15.6,12.5,0.453,0.494,1475.8,1407.4,3,2,121.9,108.9,43.6,42.3,27.6,26.2,24.8,-13.3,6.7,3.1,68.4,-1,13.0,1.3,1.4,1,1
2024-01-16,MEM,PHI,105.5,94.5,38.1,51.5,23.1,22.0,13.8,7.8,0.523,0.455,1491.7,1454.0,0,3,128.4,108.4,45.4,40.8,26.5,26.1,10.9,-13.4,1.2,6.0,37.7,3,20.0,4.6,0.3,1,1
2024-01-17,MIL,DET,95.5,114.7,44.1,38.4,23.9,26.9,13.7,16.4,0.452,0.515,1514.6,1308.5,0,2,120.3,105.2,34.8,44.8,27.4,23.0,-19.2,5.7,-3.0,-2.8,206.0,2,15.1,-9.9,4.4,1,1
2024-01-18,PHX,TOR,114.4,99.1,54.4,38.8,25.0,23.8,19.9,13.6,0.537,0.459,1377.7,1564.3,1,3,121.9,105.4,45.0,42.6,29.1,24.1,15.2,15.6,1.2,6.3,-186.6,2,16.6,2.4,5.0,1,1
2024-01-19,DEN,UTA,95.3,89.8,42.8,47.0,27.7,21.3,12.6,12.3,0.5,0.5,1505.2,1387.1,2,1,106.0,109.7,41.2,46.0,23.3,26.0,5.5,-4.2,6.4,0.3,118.0,-1,-3.7,-4.8,-2.7,1,0
2024-01-20,DEN,SA,108.0,111.5,47.0,45.7,24.8,18.8,13.3,13.3,0.422,0.392,1523.5,1493.9,1,0,104.4,122.0,47.2,45.5,29.1,24.9,-3.6,1.3,6.0,0.1,29.6,-1,-17.6,1.8,4.2,1,1
2024-01-21,MEM,CLE,108.6,123.5,41.4,48.8,23.4,28.0,18.6,7.0,0.465,0.528,1449.9,1435.3,1,0,96.8,98.9,45.5,40.1,24.6,25.5,-14.9,-7.4,-4.6,11.6,14.6,-1,-2.1,5.4,-0.9,1,0
2024-01-22,LAC,UTA,125.6,124.5,38.1,39.8,31.2,26.8,13.2,12.9,0.489,0.534,1580.6,1413.3,3,2,119.4,84.4,45.8,45.7,25.9,29.9,1.1,-1.8,4.4,0.3,167.4,-1,34.9,0.0,-4.0,1,0
2024-01-23,LAC,DEN,122.7,90.1,47.6,42.1,24.7,30.4,12.3,17.9,0.45,0.391,1575.8,1389.5,1,1,108.9,101.5,37.8,45.0,27.8,16.5,32.6,5.4,-5.7,-5.6,186.3,0,7.5,-7.2,11.2,1,1
2024-01-24,UTA,CLE,101.0,117.7,42.0,44.0,29.3,29.1,11.7,9.5,0.515,0.455,1546.4,1448.3,2,1,121.2,110.2,46.4,40.1,29.0,21.6,-16.8,-2.0,0.2,2.2,98.1,-1,11.0,6.3,7.4,1,1
2024-01-25,TOR,MEM,121.7,116.7,40.0,46.7,24.9,29.4,12.5,12.3,0.52,0.525,1526.8,1321.1,0,0,107.8,108.0,45.5,45.8,25.3,22.3,5.0,-6.8,-4.6,0.3,205.7,0,-0.2,-0.4,3.0,1,1
2024-01-26,SAC,DAL,124.8,108.3,41.3,42.4,20.6,27.2,11.6,5.9,0.501,0.408,1635.8,1294.3,3,1,101.5,119.8,44.3,42.6,17.8,24.3,16.5,-1.1,-6.6,5.7,341.5,-2,-18.3,1.7,-6.5,1,1
2024-01-27,WAS,ORL,85.3,103.9,47.8,42.3,31.3,20.4,11.3,11.5,0.505,0.417,1666.7,1408.1,1,2,113.6,108.8,49.7,45.6,24.9,25.1,-18.7,5.4,10.9,-0.2,258.6,1,4.8,4.1,-0.2,1,0
2024-01-28,UTA,MIN,130.6,110.6,47.7,47.8,17.2,24.0,11.9,14.1,0.462,0.448,1530.7,1398.6,1,0,110.3,115.2,48.3,45.0,27.1,21.3,20.0,-0.1,-6.8,-2.1,132.0,-1,-5.0,3.3,5.9,1,1
2024-01-29,HOU,SA,113.4,120.2,53.8,40.9,26.5,18.7,14.2,12.4,0.458,0.418,1617.9,1474.9,1,0,107.8,107.4,47.8,44.6,26.5,22.3,-6.8,12.9,7.8,1.8,143.0,-1,0.4,3.2,4.2,1,0
2024-01-30,MEM,OKC,102.0,99.6,39.6,52.8,22.2,22.9,9.2,16.9,0.401,0.489,1505.1,1463.3,3,2,126.9,101.1,46.8,44.2,27.0,25.4,2.5,-13.2,-0.6,-7.6,41.8,-1,25.8,2.6,1.6,1,0
2024-01-31,LAC,DAL,123.5,93.8,48.9,42.2,21.8,26.6,17.5,8.6,0.411,0.509,1624.6,1451.4,1,0,122.7,93.4,45.8,41.6,22.8,28.5,29.7,6.6,-4.8,8.9,173.2,-1,29.3,4.2,-5.8,1,1
2024-02-01,BOS,LAC,114.2,94.0,49.7,46.8,28.4,23.8,19.2,17.7,0.517,0.363,1506.7,1655.0,2,1,114.3,105.8,45.5,47.9,20.4,26.7,20.2,2.9,4.7,1.6,-148.3,-1,8.4,-2.4,-6.3,1,1
2024-02-02,GS,DAL,117.4,99.3,47.6,46.3,26.4,23.2,12.9,8.5,0.487,0.428,1575.8,1354.9,3,2,113.6,110.8,48.3,39.9,26.1,23.0,18.1,1.4,3.2,4.4,220.9,-1,2.8,8.4,3.1,1,1
2024-02-03,LAC,CLE,111.2,119.5,46.2,43.9,23.5,23.2,14.8,7.7,0.496,0.476,1568.2,1493.8,2,2,109.5,98.7,44.1,47.3,28.3,24.1,-8.3,2.2,0.2,7.1,74.4,0,10.7,-3.2,4.2,1,1
2024-02-04,BKN,MIL,89.0,96.9,37.4,46.0,22.3,30.6,12.5,18.6,0.514,0.437,1583.9,1556.7,1,2,122.1,96.1,49.1,47.4,17.4,23.9,-7.9,-8.7,-8.3,-6.1,27.3,1,26.0,1.6,-6.5,1,0
2024-02-05,HOU,WAS,109.3,91.7,50.9,49.6,29.7,28.3,14.7,9.1,0.454,0.485,1520.1,1512.3,3,0,101.8,122.9,46.7,42.4,22.4,23.0,17.6,1.4,1.4,5.6,7.8,-3,-21.1,4.3,-0.6,1,1
2024-02-06,MIA,ATL,128.6,76.6,49.3,42.5,26.7,25.0,14.4,9.5,0.462,0.465,1564.7,1463.6,1,2,96.1,105.8,48.3,46.8,22.6,24.8,52.0,6.8,1.7,4.8,101.0,1,-9.7,1.5,-2.2,1,1
2024-02-07,LAC,TOR,119.6,107.9,44.2,50.0,25.8,23.5,10.3,12.5,0.5,0.431,1543.1,1507.4,1,0,112.5,105.6,44.4,39.4,22.8,22.5,11.7,-5.8,2.3,-2.1,35.6,-1,6.9,5.0,0.2,1,1
2024-02-08,CHI,OKC,109.3,101.2,47.4,42.2,28.5,20.9,11.1,9.1,0.412,0.432,1436.6,1494.5,0,1,107.0,104.0,46.0,38.2,27.6,23.5,8.1,5.2,7.6,1.9,-57.9,1,3.0,7.8,4.1,1,1
2024-02-09,CLE,HOU,113.4,106.7,39.2,34.6,25.1,22.4,8.7,9.4,0.491,0.357,1452.3,1523.3,2,3,123.1,110.2,46.4,38.2,26.1,23.2,6.7,4.6,2.6,-0.7,-71.1,1,13.0,8.2,2.9,1,1
2024-02-10,MIN,LAC,109.4,86.6,53.5,39.4,30.0,30.3,12.8,12.2,0.498,0.44,1490.7,1456.0,0,0,112.1,128.5,41.2,40.3,23.9,26.0,22.8,14.1,-0.3,0.6,34.7,0,-16.4,0.9,-2.0,1,1
2024-02-11,CLE,DAL,120.4,104.6,43.9,50.9,25.9,31.5,12.9,6.9,0.507,0.487,1587.8,1424.6,1,2,116.4,111.2,44.1,48.9,27.2,31.4,15.7,-7.0,-5.6,6.0,163.2,1,5.2,-4.8,-4.2,1,1
2024-02-12,CHA,LAL,126.2,90.4,53.3,45.2,24.4,20.0,11.4,10.6,0.429,0.478,1449.9,1494.5,2,2,115.9,111.9,48.0,49.7,29.1,24.4,35.8,8.1,4.4,0.8,-44.6,0,4.1,-1.7,4.8,1,1
2024-02-13,MIN,LAC,117.3,93.5,50.7,51.7,28.0,23.3,13.4,13.9,0.444,0.414,1576.1,1537.8,0,1,106.4,103.6,42.7,37.9,27.1,24.4,23.8,-1.0,4.7,-0.5,38.3,1,2.8,4.8,2.7,1,1
2024-02-14,SA,IND,124.7,116.0,42.6,38.4,30.7,27.0,11.2,13.3,0.473,0.424,1484.3,1466.7,0,0,110.8,113.0,48.9,43.4,22.8,23.8,8.6,4.2,3.7,-2.2,17.6,0,-2.2,5.5,-1.0,1,0
2024-02-15,TOR,SA,113.0,118.5,52.9,48.4,28.9,29.9,15.6,11.2,0.442,0.441,1448.9,1348.8,1,3,106.9,98.2,43.6,44.9,21.5,23.8,-5.4,4.5,-0.9,4.4,100.0,2,8.6,-1.3,-2.3,1,0
2024-02-16,SAC,PHX,134.9,113.8,43.1,47.5,28.3,26.5,15.4,9.6,0.495,0.382,1533.3,1355.7,2,1,119.1,102.1,41.7,42.4,22.5,20.8,21.1,-4.4,1.8,5.8,177.6,-1,17.0,-0.7,1.7,1,1
2024-02-17,WAS,UTA,106.9,130.8,35.9,48.6,26.1,24.4,7.3,16.8,0.457,0.416,1410.5,1523.5,3,2,111.6,105.3,50.7,46.6,27.4,25.4,-24.0,-12.7,1.7,-9.5,-112.9,-1,6.3,4.2,2.0,1,0
2024-02-18,LAC,ORL,97.7,86.1,44.5,46.9,25.6,23.7,11.0,14.4,0.477,0.433,1686.5,1468.3,3,0,106.7,96.3,50.7,45.5,26.7,19.4,11.6,-2.4,1.9,-3.4,218.1,-3,10.4,5.2,7.3,1,0
2024-02-19,CLE,BKN,104.3,73.0,38.6,41.7,19.4,26.2,11.2,16.6,0.502,0.431,1398.5,1447.1,0,2,119.2,109.7,46.2,49.9,24.4,23.9,31.3,-3.2,-6.8,-5.4,-48.6,2,9.5,-3.6,0.5,1,1
2024-02-20,CLE,TOR,111.9,110.2,45.3,39.5,31.9,24.7,14.5,14.5,0.455,0.441,1463.5,1429.6,3,2,119.3,116.6,44.0,39.9,26.3,21.9,1.7,5.8,7.2,0.0,33.9,-1,2.7,4.1,4.4,1,1
2024-02-21,SAC,LAL,100.6,100.5,40.5,53.3,22.2,24.6,14.4,12.1,0.39,0.425,1484.9,1551.5,2,3,106.0,97.8,38.2,41.0,23.0,23.2,0.1,-12.8,-2.5,2.3,-66.6,1,8.2,-2.8,-0.2,1,1
2024-02-22,OKC,WAS,96.0,107.0,34.4,51.9,26.2,17.7,15.3,11.8,0.444,0.381,1498.7,1509.0,1,3,112.7,108.8,44.2,47.0,28.8,27.3,-11.0,-17.5,8.5,3.5,-10.2,2,3.9,-2.8,1.5,1,0
2024-02-23,ORL,POR,101.1,120.1,51.7,46.2,23.1,19.4,13.2,10.9,0.447,0.409,1622.6,1300.1,3,1,120.1,110.1,44.1,44.8,21.4,23.4,-18.9,5.5,3.7,2.4,322.4,-2,10.0,-0.7,-2.0,1,1
2024-02-24,DET,SAC,122.6,105.3,53.3,47.7,23.1,16.4,11.2,17.0,0.48,0.453,1491.4,1447.1,1,0,104.6,103.0,48.0,45.0,25.3,23.8,17.3,5.6,6.7,-5.8,44.3,-1,1.6,3.0,1.5,1,1
2024-02-25,DEN,DAL,114.1,94.2,45.2,42.1,20.6,23.1,9.5,13.4,0.448,0.43,1464.0,1399.4,1,1,102.2,113.4,47.5,46.7,26.1,29.8,19.9,3.1,-2.6,-3.9,64.6,0,-11.2,0.8,-3.7,1,1
2024-02-26,LAC,GS,102.0,95.1,40.2,42.8,25.4,25.5,15.6,11.8,0.427,0.379,1622.0,1554.2,1,0,99.6,104.1,41.3,44.9,22.8,21.6,6.8,-2.6,-0.1,3.8,67.8,-1,-4.4,-3.6,1.2,1,1
2024-02-27,CHA,NO,114.3,117.7,39.5,48.5,23.7,31.3,10.7,11.8,0.513,0.478,1424.3,1662.5,3,1,105.1,116.2,39.5,44.6,22.6,26.8,-3.4,-9.0,-7.6,-1.1,-238.3,-2,-11.1,-5.1,-4.1,1,0
2024-02-28,CHA,DEN,118.0,117.8,41.4,52.4,27.3,30.5,11.8,15.8,0.442,0.381,1591.6,1626.2,1,3,104.1,113.1,47.2,48.1,21.8,26.1,0.1,-11.1,-3.1,-3.9,-34.6,2,-8.9,-0.9,-4.2,1,0
2024-02-29,HOU,TOR,98.1,82.7,40.8,38.6,30.0,31.6,15.3,9.2,0.458,0.458,1486.6,1560.6,1,1,100.0,100.8,49.9,44.0,30.9,24.6,15.5,2.1,-1.6,6.2,-74.0,0,-0.9,5.9,6.3,1,1
2024-03-01,SAC,IND,111.6,88.5,44.3,46.5,18.6,23.1,15.6,13.4,0.475,0.441,1608.2,1523.5,2,1,105.5,109.3,44.8,44.6,26.9,23.3,23.1,-2.2,-4.4,2.2,84.7,-1,-3.8,0.2,3.6,1,1
2024-03-02,CHI,LAL,119.6,84.1,46.4,50.7,28.1,24.9,10.0,17.7,0.417,0.407,1566.7,1445.1,3,2,90.7,106.3,44.8,46.9,26.0,23.2,35.4,-4.2,3.2,-7.7,121.6,-1,-15.5,-2.1,2.8,1,1
2024-03-03,BOS,WAS,113.3,109.3,50.3,39.0,21.1,27.1,17.3,11.1,0.494,0.455,1616.5,1466.3,0,3,104.0,106.7,48.1,41.8,29.3,21.8,4.0,11.2,-6.1,6.1,150.2,3,-2.7,6.4,7.5,1,1
2024-03-04,PHI,HOU,142.2,112.3,49.6,45.9,22.0,23.3,16.1,7.7,0.479,0.457,1518.1,1605.8,0,1,97.1,115.1,41.7,46.2,25.4,25.4,29.9,3.7,-1.3,8.3,-87.8,1,-18.0,-4.6,0.0,1,1
2024-03-05,OKC,POR,103.8,95.3,49.4,36.7,25.4,29.7,14.0,13.7,0.468,0.481,1559.7,1339.2,0,1,108.9,101.2,49.0,44.9,25.0,23.9,8.6,12.6,-4.4,0.3,220.5,1,7.6,4.1,1.1,1,1
2024-03-06,PHI,SAC,136.6,124.9,45.9,39.8,27.0,22.6,20.3,9.6,0.438,0.436,1376.3,1412.8,1,3,115.4,108.7,51.5,47.1,28.6,27.3,11.7,6.0,4.5,10.7,-36.5,2,6.7,4.4,1.3,1,1
2024-03-07,SA,HOU,120.3,130.7,45.7,37.1,18.7,26.0,10.6,17.5,0.457,0.541,1513.9,1447.6,1,3,104.3,100.5,47.7,43.7,26.7,22.5,-10.3,8.6,-7.3,-6.9,66.3,2,3.9,4.0,4.2,1,0
2024-03-08,POR,GS,116.4,94.2,51.9,37.7,24.7,30.1,11.2,13.4,0.494,0.426,1506.0,1461.3,0,1,116.5,110.4,43.2,45.3,24.8,18.7,22.2,14.2,-5.5,-2.2,44.8,1,6.1,-2.1,6.1,1,1
2024-03-09,ORL,BOS,115.3,134.3,50.5,48.4,26.9,26.3,17.0,9.2,0.481,0.398,1512.2,1503.4,3,0,121.2,108.1,46.7,42.2,20.4,24.7,-18.9,2.1,0.6,7.9,8.7,-3,13.1,4.4,-4.3,1,0
2024-03-10,TOR,WAS,107.5,102.9,42.3,43.0,24.5,24.8,13.9,10.8,0.36,0.45,1329.9,1490.1,0,2,104.1,108.4,45.5,40.0,28.1,22.8,4.5,-0.7,-0.3,3.0,-160.2,2,-4.3,5.5,5.3,1,0
2024-03-11,LAL,DEN,104.5,98.4,43.9,37.6,24.6,27.9,12.8,6.7,0.462,0.496,1435.2,1590.9,2,3,88.9,111.1,44.0,41.3,25.3,27.4,6.1,6.3,-3.3,6.1,-155.8,1,-22.2,2.8,-2.1,1,1
2024-03-12,ORL,MIN,103.2,91.3,48.1,46.5,29.2,22.6,8.8,11.5,0.566,0.474,1448.2,1357.8,2,1,96.4,116.8,46.5,41.4,23.4,29.1,12.0,1.6,6.6,-2.7,90.4,-1,-20.4,5.1,-5.7,1,0
2024-03-13,SA,NY,100.5,95.4,47.1,52.1,30.1,21.7,6.3,9.5,0.48,0.442,1320.5,1645.4,2,3,119.1,109.1,39.8,51.7,21.5,19.9,5.0,-5.0,8.4,-3.1,-324.9,1,10.0,-11.9,1.5,1,0
2024-03-14,DEN,NY,114.1,128.3,51.0,47.3,22.5,27.3,8.1,12.2,0.477,0.548,1569.2,1448.1,0,3,105.1,92.3,46.0,43.9,32.5,25.9,-14.3,3.7,-4.8,-4.1,121.0,3,12.8,2.1,6.6,1,1
2024-03-15,BKN,ATL,112.8,109.7,41.2,49.4,16.2,24.9,16.6,15.7,0.498,0.438,1524.1,1585.0,3,1,111.2,100.7,47.5,42.1,23.3,21.8,3.0,-8.2,-8.7,0.9,-60.8,-2,10.5,5.4,1.5,1,1
2024-03-16,SAC,CLE,88.0,88.2,41.4,50.7,25.8,28.7,8.5,12.7,0.464,0.49,1462.5,1632.3,1,0,116.0,109.7,42.1,43.3,28.0,21.5,-0.3,-9.3,-2.9,-4.1,-169.8,-1,6.3,-1.2,6.5,1,1
2024-03-17,LAC,CHA,134.6,90.8,45.0,41.9,28.1,24.1,10.6,13.3,0.429,0.443,1606.6,1511.7,2,0,116.1,110.3,48.2,45.1,24.7,21.5,43.8,3.1,4.0,-2.7,94.9,-2,5.7,3.0,3.2,1,1
2024-03-18,CLE,BKN,129.5,90.0,41.6,39.8,17.9,21.4,16.9,13.3,0.491,0.453,1479.9,1587.3,2,2,104.5,106.0,44.0,45.4,26.1,22.5,39.5,1.7,-3.6,3.5,-107.4,0,-1.6,-1.4,3.6,1,1
2024-03-19,DEN,NY,100.3,111.9,39.4,46.8,26.0,25.8,13.6,10.5,0.491,0.456,1485.5,1509.1,0,2,127.8,107.2,45.0,47.0,21.9,22.2,-11.6,-7.3,0.3,3.1,-23.6,2,20.5,-1.9,-0.3,1,0
2024-03-20,WAS,SA,114.1,120.8,49.1,46.8,23.3,22.5,14.2,12.4,0.431,0.522,1587.6,1451.9,0,2,118.4,111.8,45.5,41.4,28.7,31.5,-6.7,2.3,0.8,1.8,135.7,2,6.6,4.1,-2.8,1,0
2024-03-21,CHI,MIL,116.4,100.1,49.2,45.7,29.9,27.7,16.2,12.3,0.495,0.493,1494.8,1596.2,3,2,118.0,104.6,42.8,44.1,21.9,23.2,16.3,3.5,2.1,3.8,-101.4,-1,13.4,-1.3,-1.3,1,1
2024-03-22,POR,WAS,112.7,107.3,31.4,45.1,28.8,21.8,13.0,8.3,0.502,0.52,1429.0,1591.9,2,0,106.9,97.4,46.5,37.1,28.2,26.6,5.4,-13.7,7.0,4.7,-163.0,-2,9.5,9.4,1.6,1,1
2024-03-23,BOS,DAL,120.3,108.5,42.7,39.3,29.5,16.7,7.2,13.3,0.505,0.472,1514.7,1536.2,2,1,113.0,99.1,46.9,40.8,27.3,21.6,11.8,3.4,12.7,-6.2,-21.5,-1,13.9,6.1,5.7,1,1
2024-03-24,GS,DET,107.3,118.2,46.4,40.5,25.7,24.8,12.2,18.0,0.445,0.437,1452.7,1556.9,0,2,114.5,107.3,47.1,42.5,28.4,25.9,-10.9,5.9,0.8,-5.8,-104.2,2,7.3,4.6,2.4,1,0
2024-03-25,SAC,ATL,107.1,110.7,49.6,43.4,23.3,24.5,14.9,9.7,0.506,0.438,1528.8,1376.9,0,2,105.1,106.6,41.3,45.8,26.2,26.4,-3.6,6.2,-1.1,5.3,151.9,2,-1.5,-4.6,-0.2,1,1
2024-03-26,MIN,PHX,111.6,92.6,49.5,52.5,26.8,23.3,13.7,12.5,0.478,0.406,1443.1,1361.5,3,0,109.3,107.4,45.0,44.7,28.8,27.2,19.0,-3.0,3.5,1.2,81.7,-3,1.9,0.3,1.6,1,0
2024-03-27,LAL,MEM,135.6,94.9,38.7,52.8,21.3,20.8,14.8,14.0,0.51,0.503,1503.9,1444.7,1,0,104.6,110.6,42.5,45.1,27.4,22.0,40.8,-14.1,0.4,0.8,59.3,-1,-6.0,-2.5,5.3,1,1
2024-03-28,CLE,PHX,110.2,132.2,33.3,52.3,15.5,24.8,14.9,14.6,0.512,0.486,1457.3,1631.2,1,2,115.5,111.1,48.4,49.6,26.3,22.7,-22.0,-19.0,-9.4,0.3,-173.9,1,4.3,-1.2,3.6,1,0
2023-10-01,MEM,GS,118.7,105.4,45.5,37.1,28.0,14.8,20.5,11.4,0.492,0.347,1598.2,1521.1,0,2,104.2,108.9,44.6,41.5,28.3,28.1,13.2,8.5,13.2,9.1,77.1,2,-4.7,3.1,0.3,1,1
2023-10-02,PHX,CHI,112.7,103.2,43.4,53.4,29.3,30.5,15.2,10.1,0.437,0.482,1457.7,1341.5,1,0,106.4,113.5,46.1,39.2,26.8,24.6,9.4,-10.0,-1.1,5.1,116.2,-1,-7.0,6.9,2.2,1,1
2023-10-03,CHA,NO,142.1,111.9,45.3,42.4,22.5,23.9,13.3,10.4,0.46,0.406,1360.9,1550.3,0,1,106.5,113.6,46.4,42.2,25.3,18.8,30.2,2.9,-1.4,3.0,-189.4,1,-7.1,4.2,6.6,1,1
2023-10-04,SAC,BKN,98.8,126.5,36.7,50.7,29.2,16.8,11.3,19.8,0.462,0.423,1491.3,1648.2,1,2,108.0,103.3,45.7,44.0,22.2,21.5,-27.7,-14.0,12.4,-8.5,-156.8,1,4.7,1.7,0.8,1,0
2023-10-05,SAC,HOU,124.7,74.0,47.3,46.1,34.1,18.5,15.0,9.5,0.506,0.41,1619.1,1455.0,1,3,125.3,115.8,44.8,45.2,24.2,23.5,50.7,1.2,15.6,5.6,164.1,2,9.5,-0.4,0.8,1,1
2023-10-06,MIN,IND,153.9,123.8,46.8,46.3,29.3,22.5,9.9,12.3,0.437,0.423,1689.0,1387.5,2,1,117.4,108.2,47.5,38.5,27.0,26.0,30.1,0.5,6.9,-2.4,301.5,-1,9.1,9.0,1.0,1,1
2023-10-07,GS,POR,99.5,108.5,50.4,43.1,28.6,23.7,9.8,17.1,0.513,0.491,1530.5,1560.9,0,3,102.0,102.0,45.7,42.4,26.1,21.0,-9.1,7.3,4.9,-7.3,-30.4,3,0.0,3.3,5.1,1,1
2023-10-08,BOS,DET,109.9,98.1,41.6,44.7,23.3,14.3,15.5,14.3,0.484,0.474,1586.9,1451.9,1,2,112.4,115.1,44.3,41.1,27.6,24.5,11.7,-3.2,9.0,1.2,135.0,1,-2.7,3.1,3.1,1,1
2023-10-09,GS,PHX,102.8,102.9,45.8,35.2,29.7,30.0,9.4,12.6,0.419,0.439,1478.4,1609.8,3,3,107.4,116.0,43.5,43.9,23.8,25.1,-0.1,10.7,-0.3,-3.2,-131.5,0,-8.5,-0.4,-1.4,1,1
2023-10-10,PHI,WAS,125.9,110.9,46.9,50.5,32.0,18.8,12.3,16.6,0.426,0.388,1600.1,1456.9,2,3,113.3,108.2,47.1,38.5,33.2,25.4,15.0,-3.6,13.2,-4.3,143.1,1,5.1,8.6,7.9,1,1
2023-10-11,SAC,PHI,101.0,104.8,42.3,41.8,24.3,24.3,10.4,8.4,0.411,0.461,1534.0,1446.7,1,2,111.8,113.3,50.0,42.8,26.3,26.8,-3.8,0.5,-0.0,2.0,87.2,1,-1.5,7.3,-0.6,1,0
2023-10-12,HOU,GS,114.9,103.6,40.1,35.9,28.7,20.9,15.6,9.9,0.441,0.465,1684.0,1381.2,3,1,105.7,116.4,40.1,43.4,24.0,25.2,11.4,4.2,7.9,5.8,302.8,-2,-10.7,-3.3,-1.2,1,1
2023-10-13,IND,LAC,91.9,96.1,40.5,45.5,25.0,21.5,11.3,4.3,0.528,0.527,1421.7,1394.1,2,3,115.4,98.5,45.6,39.7,22.7,22.3,-4.2,-4.9,3.5,7.0,27.7,1,16.9,5.9,0.4,1,1
2023-10-14,CHI,BKN,89.5,117.5,49.9,42.5,26.6,34.3,13.9,11.9,0.527,0.428,1417.1,1514.0,3,0,108.3,100.7,42.4,45.0,20.7,29.4,-28.0,7.4,-7.7,2.0,-96.9,-3,7.7,-2.7,-8.7,1,1
2023-10-15,WAS,CLE,117.6,126.9,36.9,44.3,25.5,24.6,12.8,7.1,0.472,0.446,1491.1,1571.9,1,3,124.3,106.3,45.9,43.3,27.1,18.4,-9.3,-7.4,0.9,5.7,-80.8,2,18.0,2.6,8.7,1,0
2023-10-16,MIN,PHX,123.0,118.2,40.2,44.4,24.3,13.8,12.1,14.3,0.477,0.49,1476.5,1387.8,3,3,113.3,91.2,44.4,42.5,23.0,23.8,4.8,-4.1,10.5,-2.3,88.6,0,22.1,1.9,-0.8,1,1
2023-10-17,SA,UTA,112.4,85.3,54.3,42.2,30.1,20.1,15.0,13.5,0.487,0.499,1509.4,1637.9,2,0,117.2,119.0,45.1,46.9,24.8,24.4,27.0,12.2,10.0,1.5,-128.5,-2,-1.8,-1.9,0.4,1,1
2023-10-18,POR,WAS,89.5,81.2,47.8,39.9,28.4,29.3,16.7,18.5,0.473,0.44,1436.3,1363.1,0,2,104.8,108.4,46.6,45.3,28.7,29.9,8.3,7.9,-0.9,-1.8,73.2,2,-3.6,1.3,-1.2,1,0
2023-10-19,DET,MIN,110.4,106.1,42.8,43.3,29.4,22.8,15.5,11.2,0.477,0.461,1493.8,1428.3,1,0,112.5,105.6,46.0,48.3,24.8,24.2,4.3,-0.4,6.6,4.3,65.5,-1,6.9,-2.3,0.6,1,1
2023-10-20,LAC,ATL,98.0,107.5,42.2,45.1,23.4,22.2,11.6,15.6,0.441,0.464,1617.4,1455.3,2,1,97.3,103.9,41.7,42.2,29.8,28.9,-9.5,-2.9,1.2,-4.0,162.1,-1,-6.5,-0.5,0.9,1,1
2023-10-21,NO,BKN,119.6,102.9,59.5,42.2,28.5,21.7,14.5,11.9,0.489,0.436,1493.8,1460.4,2,3,113.3,119.8,43.2,44.4,25.3,28.6,16.7,17.2,6.8,2.5,33.3,1,-6.5,-1.2,-3.3,1,1
2023-10-22,DET,NY,117.1,114.3,41.1,46.5,25.8,22.3,11.6,8.5,0.467,0.442,1640.7,1576.5,3,1,97.8,101.0,43.9,42.0,23.0,28.9,2.8,-5.4,3.5,3.1,64.2,-2,-3.3,1.9,-6.0,1,1
